CYPMD_ID,SURNAME,FORENAMES,SEX,DOB,AGE,P_INCL,P_INCL_aims,attendance_year_0,attendance_year_1,attendance_year_2,src_laestab_0,src_laestab_1,src_laestab_2,LAESTAB,URN,UKPRN,ULN,KS4_DISADVANTAGE,ALEV,TOTENTS_ALEV,TOTPTSE_ALEV,ACAD,TOTENTS_ACAD,TOTPTSE_ACAD,TLEV,TOTENTS_TLEV,TOTPTSE_TLEV,AGEN,TOTENTS_AGEN,TOTPTSE_AGEN,TechCert,TOTENTS_TechCert,TOTPTSE_TechCert,TLEVEL,TOTENTS_TLEVEL,TOTPTSE_TLEVEL,L3_FLAG,TechCert_nodisc,L2VOC_nodisc,TLEV_nodisc,TLEV_denom,AGEN_nodisc,AGEN_denom,LearningAimReference,INSCOPE_E,PROGRESS_E,BASE_pts_E,BEST_E,EXEMPT_E,NO_ENTRIES_E,INSCOPE_M,PROGRESS_M,BASE_pts_M,BEST_M,EXEMPT_M,NO_ENTRIES_M,BEST_L3M,InScope_L3M,ACH_L3M,Retention_CompletionStatus,AimSize_Final,CoreAimFlag,Ret_Trigger,InScope_ALEV_Ret,Retained_ALEV_Ret,Ret_Assessed_ALEV,InScope_ALEV_2ndYr,Retained_ALEV_2ndYr,InScope_ACAD_Ret,Retained_ACAD_Ret,Ret_Assessed_ACAD,InScope_ACAD_2ndYr,Retained_ACAD_2ndYr,InScope_TLEV_Ret,Retained_TLEV_Ret,Ret_Assessed_TLEV,InScope_TLEV_2ndYr,Retained_TLEV_2ndYr,InScope_AGEN_Ret,Retained_AGEN_Ret,Ret_Assessed_AGEN,InScope_AGEN_2ndYr,Retained_AGEN_2ndYr,InScope_TechCert_Ret,Retained_TechCert_Ret,Ret_Assessed_TechCert,INCLUDE_B3,B3PTSE_B3,INCLUDE_AAB,AAB_FAC,KS4_Year_Calc
CYP0000108,Meldrew,Bodhi,M,17/06/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,6719736115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,408.25,1,0,0,0,0,0,0,SN7QZYCX,1,0.03,2.97,3,,0,1,-1.55,3.55,2,,0,0,0,0,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000109,Skywalker,Victor,M,01/09/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,6968380957,1,0,0,0,1,3,261.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UTDDUW25,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000110,Bucket,Cassian,M,14/06/2008,17,501,,1,1,0,SC,SC,,8604070,142313,10004270,5201221330,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0SWREAP4,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000111,Troi,Rey,F,01/08/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,5879617459,0,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PDVWUZU8,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,2025
CYP0000112,Troi,Daphne,F,21/08/2008,17,501,,1,1,0,SC,SC,,8604070,142313,10004270,8709662258,1,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47.92,1,0,0,0,0,0,0,3W7DJYFW,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,2024
CYP0000113,La Forge,Rey,F,22/10/2008,16,501,,1,0,0,SC,,,8604070,142313,10004270,2111272861,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D7ELRHSS,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2025
CYP0000114,Erso,Beverly,F,24/09/2008,16,501,,1,0,0,SC,,,8604070,142313,10004270,1494287462,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PGXQAWGW,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000115,Dinkley,Velma,F,28/08/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,9858643842,0,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4W30LWCE,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,2025
CYP0000116,Rogers,Boycie,M,13/11/2008,16,501,,1,0,0,SC,,,8604070,142313,10004270,7488943393,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,LRBNAE38,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000117,Picard,Kira,F,16/04/2008,17,501,,1,1,1,SC,SC,SC,8604070,142313,10004270,3098948446,1,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3N3B0U9D,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,2024
CYP0000118,Janeway,Del,M,16/10/2008,16,501,,1,0,0,SC,,,8604070,142313,10004270,5269015757,0,0,0,0,0,0,0,0,0,0,1,4,291.59,0,0,0,0,0,0,1,0,0,0,0,1,1,HHCMKUMZ,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000119,Perkins,B'Elanna,F,31/03/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,4946081594,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,XNC32P1Z,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000120,Djarin,Kira,F,19/10/2007,17,501,,1,1,1,SC,SC,SC,8604070,142313,10004270,7590302909,0,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FR9Q965L,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,2024
CYP0000121,Fawlty,Basil,F,11/03/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,3787052438,0,1,2,8,0,0,0,1,1,58.39,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,HD3DNLP3,0,0,0,0,,1,0,0,0,0,,1,1,1,0,3,0.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000122,Baldrick,Compo,M,06/09/2007,17,501,,1,1,1,SC,SC,SC,8604070,142313,10004270,5999842516,0,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,KCUWW2Z4,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,2024
CYP0000123,Nerys,Fleur,F,21/03/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,5100282913,1,1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82ACJBC2,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.25,1,0,2025
CYP0000124,Picard,B'Elanna,F,26/03/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,9943959352,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8JJ7DWBY,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,2025
CYP0000125,Sarek,Spock,M,07/09/2008,16,501,,1,0,0,SC,,,8604070,142313,10004270,5998623100,0,0,0,0,0,0,0,0,0,0,1,4,286.82,0,0,0,0,0,0,1,0,0,0,0,1,1,A3KC0VCR,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000126,Organa,Leia,F,21/11/2008,16,501,,1,0,0,SC,,,8604070,142313,10004270,4104309491,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0YHJ7L4V,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000127,Doo,Trigger,M,24/05/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,5215140451,1,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9920U3F7,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,2025
CYP0000128,Puddifoot,Finn,M,06/09/2007,17,501,,1,1,1,SC,SC,SC,8604070,142313,10004270,9379439373,0,0,0,0,0,0,0,0,0,0,1,4,258.92,0,0,0,0,0,0,1,0,0,0,0,1,1,6TZN9CDE,0,0,0,0,,1,0,0,0,0,,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2024
CYP0000129,Dameron,Poe,F,07/08/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,5141285960,0,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D3LZWH5F,1,-0.94,2.94,2,,0,1,-0.75,2.75,2,,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,2025
CYP0000130,Nerys,Bodhi,M,02/02/2009,16,501,,1,1,0,SC,SC,,8604070,142313,10004270,5254923696,0,1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3D43E8B7,1,-0.32,2.32,2,,0,1,-2.5,3.5,1,,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.25,1,0,2025
CYP0000131,Sulu,Sabine,F,17/08/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,2832508021,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,QX3J9UAP,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2025
CYP0000132,Rook,Kira,F,16/05/2008,17,501,,1,1,1,SC,SC,SC,8604070,142313,10004270,6676247763,1,1,2,3,0,0,0,0,0,0,0,0,0,1,1,83.95,0,0,0,1,1,0,0,0,0,0,18V9P79F,0,0,0,0,,1,0,0,0,0,,1,0,0,0,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024
CYP0000133,McGonagall,Anakin,M,26/08/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,5073211715,0,0,0,0,1,1,93.81,1,4,242.95,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2458N8PD,1,0.02,2.98,3,,0,1,0.72,2.28,3,,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000134,La Forge,Beatrice,F,08/05/2008,17,501,,1,1,1,SC,SC,SC,8604070,142313,10004270,8083175325,0,1,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,BW78HV7E,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.75,1,0,2024
CYP0000135,Bunny,Ben,M,17/10/2007,17,501,,1,1,1,SC,SC,SC,8604070,142313,10004270,6737000272,0,1,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2V1HR3BA,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,0.5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,2024
CYP0000136,Andor,Marigold,F,13/03/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,9912067529,0,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,KKJBV4FN,0,0,0,0,,1,0,0,0,0,,1,1,1,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,2025
CYP0000137,Uhura,Nyota,F,21/10/2007,17,501,,1,1,1,SC,SC,SC,8604070,142313,10004270,1110533960,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4VFZDY3Q,0,0,0,0,,1,0,0,0,0,,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000138,Torres,Cassian,M,03/06/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,9316609031,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8FHGBCZG,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,2025
CYP0000139,Erso,Bart,M,06/10/2007,17,501,,1,1,0,SC,SC,,8604070,142313,10004270,5668747327,0,0,0,0,0,0,0,0,0,0,1,4,107.21,0,0,0,0,0,0,1,0,0,0,0,1,1,V8DD2255,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2024
CYP0000140,Chekov,Molly,F,01/05/2008,17,501,,1,1,1,SC,SC,SC,8604070,142313,10004270,1160913827,1,1,4,9,0,0,0,0,0,0,0,0,0,1,1,81.63,0,0,0,1,1,0,0,0,0,0,HL12L0WD,0,0,0,0,,1,0,0,0,0,,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6.75,1,0,2024
CYP0000141,Chekov,Bo-Katan,F,11/03/2008,17,501,,1,1,0,SC,SC,,8604070,142313,10004270,4526242854,1,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K3TXEBNW,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.25,1,0,2024
CYP0000142,McGonagall,Pavel,M,25/02/2008,17,501,,1,1,0,SC,SC,,8604070,142313,10004270,9136780852,0,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ZSEF3HW8,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,2024
CYP0000143,Rook,Hera,F,22/12/2008,16,501,,1,0,0,SC,,,8604070,142313,10004270,7299420031,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DC9X5J06,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000144,Mouse,Seven,F,05/07/2008,17,501,,1,1,0,SC,SC,,8604070,142313,10004270,9699264134,0,0,0,0,0,0,0,0,0,0,1,3,196.49,0,0,0,0,0,0,1,0,0,0,0,1,1,S7NLFYUK,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2024
CYP0000145,Lister,David,F,14/06/2008,17,501,,1,1,1,SC,SC,SC,8604070,142313,10004270,1383539822,0,1,3,9,1,1,73.81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,F9M969E5,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2024
CYP0000146,Antilles,Miles,M,01/12/2007,17,501,,1,1,0,SC,SC,,8604070,142313,10004270,1249166485,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1UAA0H5L,0,0,0,0,,1,0,0,0,0,,1,0,0,0,3,0.5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2024
CYP0000147,Dameron,Fawlty,M,25/09/2008,16,501,,1,0,0,SC,,,8604070,142313,10004270,6544063167,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,HATE02NX,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.25,1,0,2025
CYP0000148,Brittas,Trigger,M,12/09/2007,17,501,,1,1,1,SC,SC,SC,8604070,142313,10004270,9797102584,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6TXK2SW2,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2024
CYP0000149,Kenobi,James,M,09/06/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,9302705838,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D46AEYM6,1,-0.16,2.16,2,,0,1,-1.58,3.58,2,,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000150,Wren,Elizabeth,F,04/12/2007,17,501,,1,1,0,SC,SC,,8604070,142313,10004270,5783872028,0,0,0,0,0,0,0,0,0,0,1,4,373.32,0,0,0,0,0,0,1,0,0,0,0,1,1,5506SS6Q,1,-1.51,3.51,2,,0,1,0.05,2.95,3,,0,0,0,0,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2024
CYP0000151,Rimmer,Ben,M,14/08/2008,17,501,,1,1,0,SC,SC,,8604070,142313,10004270,9045090355,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,445CSJ8B,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2024
CYP0000152,Sarek,Biggs,M,12/10/2007,17,501,,1,1,0,SC,SC,,8604070,142313,10004270,7266763552,0,0,0,0,0,0,0,0,0,0,1,3,114.51,0,0,0,0,0,0,1,0,0,0,0,1,1,ADWXLTHY,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2024
CYP0000153,Bear,Hyacinth,F,18/02/2008,17,501,,1,1,0,SC,SC,,8604070,142313,10004270,8117478955,1,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,E00DWG7P,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000154,Andor,Velma,F,02/04/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,9125023089,0,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3DYWL5QW,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,2025
CYP0000155,Kenobi,Din,M,09/11/2008,16,501,,1,0,0,SC,,,8604070,142313,10004270,5888445909,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8TZLDMSV,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2025
CYP0000156,Solo,Jadzia,F,05/04/2008,17,501,,1,1,0,SC,SC,,8604070,142313,10004270,4471642620,1,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5151VJ23,0,0,0,0,,1,0,0,0,0,,1,0,1,0,1,0.35,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.25,1,1,2024
CYP0000157,Kryze,Hyacinth,F,18/08/2009,16,501,,1,1,0,SC,SC,,8604070,142313,10004270,3371357111,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ZGFTNQUE,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,2025
CYP0000158,Skywalker,Luke,F,20/11/2007,17,501,,1,1,0,SC,SC,,8604070,142313,10004270,1171543543,0,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UPM6YMK8,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.25,1,0,2024
CYP0000159,Rimmer,Wendy,F,26/02/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,2914126243,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,T2TTSLYL,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000160,Lister,Rumpole,M,18/12/2007,17,501,,1,1,0,SC,SC,,8604070,142313,10004270,4322510552,0,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,YUXX1VZC,1,-2.15,3.15,1,,0,1,-0.28,2.28,2,,0,0,0,0,2,0.5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,2024
CYP0000161,Fothergill,Luke,M,14/04/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,6933126143,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A5EBVPUC,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000162,Coyote,Finn,M,29/07/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,1611840071,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,CYJGV8NY,0,0,0,0,,1,0,0,0,0,,1,0,0,0,3,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000163,Fawlty,Sybil,M,10/12/2008,16,501,,1,0,0,SC,,,8604070,142313,10004270,6659847491,0,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ZMSR2SDX,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.5,1,0,2025
CYP0000164,Sisko,Gordon,M,19/07/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,9918338001,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,H20KRTPT,0,0,0,0,,1,0,0,0,0,,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000165,Nerys,Jacob,M,22/11/2008,16,501,,1,0,0,SC,,,8604070,142313,10004270,5156392601,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75BYD8XK,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000166,Doo,Tasha,F,14/03/2009,16,501,,1,0,0,SC,,,8604070,142313,10004270,4588312351,0,0,0,0,0,0,0,0,0,0,1,4,145.33,0,0,0,0,0,0,1,0,0,0,0,1,1,HTKFFW3Y,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000167,Barker,Penelope,F,04/05/2008,17,501,,1,1,0,SC,SC,,8604070,142313,10004270,3057380250,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8X5038HW,0,0,0,0,,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
